title,number,duration,description,id,published
פרק #397 - הרב חיים אמסלם חרד מהמצב,400,01:14:03,"הרב חיים אמסלם נולד באלג'יריה. כשהיה בן שישה חודשים, משפחתו עברה לצרפת, שם התגררו עד שהיה בן 11. בשנת 1970 עלו לישראל. אמסלם הוסמך לרבנות בשנת 1980 ושימש כרב המושב שרשרת במשך שבע שנים. בהמשך שימש כרב שכונה בנתיבות, ניהל כולל בירושלים, כיהן כרב של קהילת ""היכל הנס"" בז'נבה, עד שחזר ארצה לבקשתו של הרב עובדיה והצטרף לש""ס. בעשור שעבר מאז, הספיק לצאת נגד התנועה וראשיה והקים את תנועת ""עם שלם"". לרב אמסלם רשימה חיבורים ענפה בשלל נושאים תורניים.

 

על מה דיברנו:
הרב עובדיה, ש""ס, העולם החרדי, דרעי, הציונות הדתית, ז'נבה, ברוקלין, נתיבות, הרמב""ם, קורונה, פרנסה, לימודי תורה, צה""ל, שירות המדינה, השכלה

 

גיקונומי עם אסנת בן שושן",geekonomy.podbean.com/731484ae-19ac-396a-b2f9-0d5a218408db,"time.struct_time(tm_year=2021, tm_mon=1, tm_mday=25, tm_hour=21, tm_min=12, tm_sec=51, tm_wday=0, tm_yday=25, tm_isdst=0)"
"פרק #396 - ד""ר גילי גרינברג חוקרת בפייסבוק",399,01:32:11,"לד""ר גילי גרינברג הייתה קריירה אקדמית עשירה ומגוונת עם תארים מקיימברידג', LSE, אונ' תל-אביב ודוקטורט מאונ' בוקוני במילאנו. לאחר מכן עבדה במסגרת ה-OECD, רשות החדשנות ובשלוש השנים האחרונות מובילה צוות מחקר בחברת פייסבוק.

 

על מה דיברנו:
מחקר, אקדמיה, מילאנו, לונדון, אונ' תל-אביב, ברלסקוני, פייסבוק, אירופה, העולם המתפתח, ניירובי, הודו, תמונות פרופיל, אינטרנט פחות איכותי

 

הפודקאסט עליו גילי סיפרה
הפודקאסט עליו ראם סיפר
הספר אודות הכלכלנים שאליו ראם התייחס
הברדלס / ג'וזפה תומאזי די למפדוזה
הספר The design of everyday things אליו גילי התייחסה
אם אתם חוקרים ורוצים לעבוד עם גילי, שלחו הודעה ל-batels@fb.com

 

קרדיט לתמונה: כפיר זיו.",geekonomy.podbean.com/fab974d2-22a3-318d-a97a-8cd7de1bc237,"time.struct_time(tm_year=2021, tm_mon=1, tm_mday=18, tm_hour=19, tm_min=26, tm_sec=46, tm_wday=0, tm_yday=18, tm_isdst=0)"
פרק #395 - עפר שלח והסיבוב הרביעי,398,01:52:08,"עפר שלח הוא פוליטיקאי ישראלי ובעברו עיתונאי וסופר, שהתמחה בענייני ביטחון וספורט. בשנים האחרונות כיהן כחבר כנסת מטעם מפלגת יש עתיד ולאחרונה עזב את המפלגה שסייע להקים לטובת הקמת גוף פוליטי חדש בשם מפלגת תנופה.


 

על מה דיברנו:
ביטחון, כלכלה, המנגנון הפוליטי, בני גנץ, בנימין נתניהו, יאיר לפיד, סלבוי ז'יז'ק, מייקל ג'ורדן, אהוד ברק, אסון צאלים,  סדאם חוסיין, חסן נסראללה, לבנון, סוריה, עזה, בתי חולים, זיהומים, תפקיד שר האוצר, ישראל כ""ץ

 

חברת 2sit שתיתן לכם 25% הנחה על הכיסאות שלה אם תגידו שהגעתם דרך גיקונומי
הספר של סלובי ז'יז'ק
הסדרה שעפר שלח דיבר עליה",geekonomy.podbean.com/1b5a6ba0-cefa-32d0-9eb4-e45dfe130680,"time.struct_time(tm_year=2021, tm_mon=1, tm_mday=15, tm_hour=9, tm_min=31, tm_sec=47, tm_wday=4, tm_yday=15, tm_isdst=0)"
פרק #394 - גיא ורדי וחינוך עולם,397,01:37:47,"גיא ורדי הוביל את האסטרטגיה באוברון מדיה, אחד מהסטארטאפים הישראלים הגדולים הראשונים בתחום המשחקים, לפני שהקים עם שותפיו את מטיפיק, שניסתה לשנות לטובה את הצורה בה מלמדים מתמטיקה ברחבי העולם. כיום הוא חי בניו-יורק עם משפחתו ומוביל את החדשנות בסילברסטין, מענקיות הנדל""ן האמריקאיות.

 

על מה דיברנו:
חינוך, ציונים, מתמטיקה, דרום קוריאה, עוני, ברזיל, פערים חברתיים, ארצות הברית, ישראל, קליפורניה, ניו-יורק, טראמפ, שיטת השוברים, צ'רצ'יל, חולדאי, בנימין נתניהו, בנט, ניהול, יזמות, סין, קוביד

 

עמוד המשרות של StreamElements
האימייל של ראם
הספר אליו גיא המליץ - Peopleware
הספר אליו גיא המליץ - Loonshots
ערוץ המתמטיקה אליו ראם התייחס שמלמד מתמטיקה עמוקה בצורה נפלאה",geekonomy.podbean.com/e95a3227-1b0f-3e34-b5f2-3976b13ba7f2,"time.struct_time(tm_year=2021, tm_mon=1, tm_mday=13, tm_hour=8, tm_min=34, tm_sec=15, tm_wday=2, tm_yday=13, tm_isdst=0)"
פרק #393 - אבי מוסקוביץ מחזיק את הבירה,396,01:28:00,"אבי מוסקוביץ' הוא יזם היי-טק וקמעונאות מברוקלין. לאחר שילדיו עלו לישראל ולו נמאס מהטיסות הארוכות כדי לפגוש את הנכדים, עלה לישראל גם כן. הוא מכר את עסקיו בארה""ב והתמסר בישראל להתעסקות בתשוקה שלו - בירה. ביחד עם שותפיו הקימו את ביר בזאר, מבשלת בירה לצד מספר ברים ועסק משלוחים שהולך וצובר תאוצה.

 

על מה דיברנו:
בירה, ביר באזר, בירוקרטיה, איכות, איך מבשלים בירה, ארצות הברית לעומת ישראל, ברוקלין, משלוחים, הזדמנויות עסקיות, ישראלים, קצף, שלל הבירות שביר בזאר מוכרים, התרבות הארגונית בביר באזר

 

נותני החסות שלנו: חברת הריהוט המשרדי 2 sit
 
 

 

לינקים מהפרק
עסק המשלוחים PDC
כתובת המייל של אבי - avi@beerbazaar.co.il
ביר באזר
הפודקאסט עם המסעדן עליו ראם דיבר",geekonomy.podbean.com/b57c043c-2ab4-3ad7-a624-07850004af98,"time.struct_time(tm_year=2021, tm_mon=1, tm_mday=7, tm_hour=21, tm_min=51, tm_sec=4, tm_wday=3, tm_yday=7, tm_isdst=0)"
"פרק #392 - שלומי אביב מנכ""ל VMware ישראל",395,01:09:30,"שלומי אביב מונה בתחילת השנה למנכ""ל הסניף הישראלי של חברת הענק האמריקאית VMware.

 

על מה דיברנו:
וירטואליזציה, עננים, הצדדים העסקיים של ניהול האתר הישראלי, החלוקה באתר הישראלי, האתגרים שעומדים מול VMware, גוגל, אמזון, מיקרוסופט, סיסקו, מייקל דל, דיאן גרין",geekonomy.podbean.com/deddc62c-1d38-31b7-97ea-c90b293af226,"time.struct_time(tm_year=2021, tm_mon=1, tm_mday=5, tm_hour=21, tm_min=32, tm_sec=0, tm_wday=1, tm_yday=5, tm_isdst=0)"
פרק #391 - ניר מינרבי ומחשוב קוונטי,394,01:34:25,"ניר מינרבי בוגר תלפיות, רץ עשרה קילומטרים בפחות מ-38 דקות וממנכ""ל את הסטארטאפ קלאסיק, שנמצא בחוד החנית של מהפכת המחשוב הקוונטי. דיברנו בעיקר על החלק האחרון.

 

על מה עוד דיברנו:
אייזיק ניוטון, הצלת חמורים, אלברט איינשטיין, איי.בי.אמ, אינטל, אמזון, גוגל, האקדמיה, השוק הפרטי, קומפליציה, תכנות עם קיו-ביטים

 

קישורים מהפרק:
החווה עליה ניר סיפר ובה חיות שניצלו
כתובת הדואל של ניר שישמח לענות לכם על שאלות
האתר של IBM בנושא מחשוב קוונטי",geekonomy.podbean.com/4904fe6d-556f-330b-aac6-fd8679e791b1,"time.struct_time(tm_year=2021, tm_mon=1, tm_mday=3, tm_hour=16, tm_min=44, tm_sec=42, tm_wday=6, tm_yday=3, tm_isdst=0)"
פרק #390 - סיכום שנת הקולנוע 2020,393,01:28:19,"יאיר רוה, תומר קמרלינג, דורון ניר וראם שרמן התיישבו כמיטב המסורת לסכם את השנה בקולנוע וטלוויזיה.

 

על מה דיברנו:
נשמה של פיקסר, וונדרוומן 1984, ג'יימס בונד, קורונה, קולנוע, גר בארץ נוכריה, טיול ליוון, מאנק, אני רוצה לגמור עם זה, הביוגרפיה של בוב אייגר, טנט, היו זמנים בהוליווד, האירי, פאלם ספרינגס, its about time, גראונדהוג דיי, להרוג איל קדוש, התאונה, טד לאסו, גמביט המלכה, דיסני

 

לינקים:
הביקורת של תומר על וונדרמן 1984
הרצאה והקרנה של פאלם ספרינגס",geekonomy.podbean.com/ac19e5ad-0460-31c0-bba5-6761b05e6eb0,"time.struct_time(tm_year=2021, tm_mon=1, tm_mday=1, tm_hour=9, tm_min=25, tm_sec=58, tm_wday=4, tm_yday=1, tm_isdst=0)"
פרק #389 - טל אסיף וסטרימאלמנטס,392,01:09:26,"טל אסיף הוא אחד מהעובדים הראשונים של סטרימאלמנטס והגיע לדבר עם ראם על מה קורה עם החברה בשנים האחרונות.
 
על מה דיברנו:
סטרימאלמנטס, טוויץ', יוטיוב, יצירת תוכן, וידאו, אסטרטגיה עסקית, טיפים, פוליטיקאים, כלבי אשמורת, חסויות, פוליטיקה, קורונה, גזענות, שוביניזם
 
לעמוד הקריירות של StreamElements
האימייל של טל
האימייל של ראם
הערוץ של Code Miko",geekonomy.podbean.com/1aa218da-1119-38c6-8c2c-0edba72594a0,"time.struct_time(tm_year=2020, tm_mon=12, tm_mday=29, tm_hour=18, tm_min=58, tm_sec=35, tm_wday=1, tm_yday=364, tm_isdst=0)"
פרק #388 - עודד זהבי ותשלומים דיגיטליים,391,01:23:48,"עודד זהבי עוסק בפינטק ותשלומים דיגיטליים בתריסר השנים האחרונות, אחרי מספר שנים בבנקאות. בתקופה הזו כיהן בתפקידים בכירים בפייפאל, פייוניר וכיום ממנכ""ל חברת פינטק צעירה בשם Mesh.

 

על מה דיברנו:
מקס לבצ'ין, איילון מאסק, פיטר תיל, פייפאל, פפר, בנק לאומי, וולס פארגו, ביט, בנק הפועלים, יוסי ורדי, חברת מש, אדיין, פייוניר, יובל טל, רקפת רוסק עמינח, בנק דיסקונט, פייבוקס, סיטי בנק, קריפטו

 

הספר של מרטי קגן",geekonomy.podbean.com/7d80bd54-3374-333e-88c1-57bb12b58018,"time.struct_time(tm_year=2020, tm_mon=12, tm_mday=27, tm_hour=17, tm_min=46, tm_sec=43, tm_wday=6, tm_yday=362, tm_isdst=0)"
פרק #387 - ליר שיף מעביר לענן,390,01:16:07,"ליר שיף הוא ה-CTO של טרה סקיי, חברה שעוזרת לאחרות להעביר את שירותי המחשוב שלהן לענן.
 
על מה דיברנו:
הענן, גוגל, אמזון, מיקרוסופט, סיסקו, אורקל, סקיי בוקס סקיורטי, בנקים, ממשלת ישראל
 
לינקים מהפרק:
חברת TeraSky
הפרק ברדיולאב על מוריס הילמן
הספר אליו ראם התייחס",geekonomy.podbean.com/9e78f588-0d51-39a2-a88b-13e241ce5aea,"time.struct_time(tm_year=2020, tm_mon=12, tm_mday=22, tm_hour=21, tm_min=44, tm_sec=34, tm_wday=1, tm_yday=357, tm_isdst=0)"
פרק #386 - ליאור שפיר סוגר פרצות,389,02:14:32,"במסגרת עבודת הדוקטורט שלו באונ׳ תל-אביב, ליאור שפיר ושותפיו גילו פרצה אפשרית שסיכנה חלקים גדולים מהאינטרנט העולמי.
 
על מה דיברנו:
האקדמיה, עולם התעסוקה, מדעי המחשב, פרוטוקולים, מישל וולבק, קווינטין טרנטינו, טים סוויני, אנדרו וויטרבי, אירן, סין, ארצות הברית, גוגל, קלאודפלייר
 
נותנת החסות - חברת 2sit",geekonomy.podbean.com/5b0089df-65c0-3176-bf6d-2eb38776773a,"time.struct_time(tm_year=2020, tm_mon=12, tm_mday=18, tm_hour=18, tm_min=13, tm_sec=6, tm_wday=4, tm_yday=353, tm_isdst=0)"
פרק #385 - דביר שץ והאסטרטגיה של דימונה,388,01:34:38,"דביר שץ, מנהל האגף לתכנון אסטרטגי בעיריית דימונה.

 

על מה דיברנו:
דימונה, מפעל הטקסטיל, הפזורה הבדואית, מועצה אזורית תמר, ערד, באר שבע, תל-אביב, רוביק, חולדאי, שלטון מרכזי מול שלטון מקומי,  בני ביטון

 

נותני החסות שלנו:
חברת Medcare










זמינים לכל שאלה בטלפון 03-3819191
באימייל info@office-medcare.co.il
באתר- www.office-medcare.co.il














 







 

לינקים מהפרק
המלצה על יצירה של מאזין ותיק בשם אורי סנדר
קונדיטוריית מרטין",geekonomy.podbean.com/3808447e-a508-38b5-9eda-4e88bee28b4e,"time.struct_time(tm_year=2020, tm_mon=12, tm_mday=16, tm_hour=21, tm_min=25, tm_sec=58, tm_wday=2, tm_yday=351, tm_isdst=0)"
פרק #384 - סער וילף מסיק מההסתברות,387,01:44:24,"סער וילף החל את דרכו היזמית בסוף שנות ה-90 ומכר חברה בפעם הראשונה כעשור לאחר מכן ב-2008 (לפייפאל). כשנתיים לאחר מכן עשה אקזיט נוסף בתחום אבטחת המידע ומאז היה מעורב במספר אקזיטים אחרים כמשקיע. וילף גם שחקן פוקר רציני ששיאו היה המקום השישי בטורניר אירופאי גדול. סער עוסק לאחרונה בניתוח מידע רפואי סביב משבר הקורונה.
 
על מה דיברנו:
קורונה, רצח תאיר ראדה ז""ל, הרשעות שווא, המטוס המלזי, מקור הוירוס, הנחיתה על הירח, הרוסים, הסינים, איידס, הסתברויות, פוקר, ששבש, בדיקות דם, חיסונים, ויטמין די
 

נותני החסות שלנו: חברת הריהוט המשרדי 2si",geekonomy.podbean.com/43858f15-21c1-3bda-ba90-4fa76610f7aa,"time.struct_time(tm_year=2020, tm_mon=12, tm_mday=13, tm_hour=21, tm_min=14, tm_sec=16, tm_wday=6, tm_yday=348, tm_isdst=0)"
